year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
2008,8,10,1479.0,unknown,2008-08-10,32.0,68.0,А,97.0,unknown,206.0,unknown,218.0,unknown,543.0,unknown,886.0,unknown,1300.0,unknown,87.0,unknown,54.0,unknown,526.0,unknown,260.0,unknown,287.0,^,114.0,unknown
2008,9,10,925.0,unknown,2008-09-10,37.0,68.0,_А,109.0,unknown,206.0,unknown,215.0,unknown,339.0,unknown,623.0,unknown,390.0,unknown,103.0,unknown,77.0,unknown,392.0,unknown,245.0,unknown,239.0,unknown,115.0,unknown
2008,10,10,798.0,unknown,2008-10-10,41.0,70.0,_А,100.0,unknown,204.0,unknown,204.0,_,329.0,unknown,517.0,unknown,392.0,unknown,120.0,^,71.0,unknown,346.0,Ш*,229.0,),240.0,Ш,111.0,unknown
2008,11,10,948.0,]I,2008-11-10,46.0,72.0,_I,96.0,Z,211.0,Z,274.0,I,339.0,Z,361.0,I,247.0,I,94.0,I,71.0,I,441.0,Z,238.0,I,275.0,Ш,127.0,I
2008,12,10,870.0,]I,2008-12-10,50.0,72.0,_I,95.0,I,191.0,I,173.0,I,262.0,I,399.0,I,235.0,I,100.0,I,67.0,_I,422.0,I,236.0,^I,354.0,Z,122.0,_I
2008,1,11,924.0,]I,2008-01-11,2.0,78.0,^I,103.0,_I,192.0,I,117.0,_I,286.0,I,318.0,I,255.0,I,95.0,I,48.0,I,305.0,I,178.0,I,333.0,I,127.0,I
2008,2,11,766.0,I],2008-02-11,7.0,78.0,I,111.0,I,191.0,_I,119.0,I,256.0,I,307.0,I,250.0,I,90.0,I,58.0,I,294.0,I,177.0,"""I",300.0,I,134.0,_I
2008,3,11,700.0,I],2008-03-11,11.0,78.0,_I,127.0,I,194.0,I,130.0,I,240.0,I,298.0,I,249.0,_I,95.0,I,63.0,I,298.0,^I,177.0,_I,290.0,I,148.0,I
2008,4,11,690.0,I],2008-04-11,15.0,80.0,_I,134.0,I,214.0,I,143.0,I,230.0,I,294.0,I,250.0,_I,93.0,I,66.0,_I,297.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,11,728.0,I],2008-05-11,19.0,414.0,<Х,487.0,N,669.0,ЛХ,491.0,П,327.0,(Z,445.0,(I,312.0,(I,462.0,Х,345.0,ЛХ,368.0,(W,209.0,Л,315.0,Z,547.0,ЛХ
2008,6,11,1862.0,unknown,2008-06-11,24.0,69.0,unknown,126.0,unknown,264.0,unknown,231.0,unknown,576.0,unknown,968.0,unknown,1410.0,unknown,122.0,unknown,84.0,unknown,747.0,unknown,234.0,unknown,442.0,unknown,170.0,unknown
2008,7,11,1122.0,unknown,2008-07-11,28.0,67.0,Т,97.0,unknown,206.0,unknown,201.0,unknown,380.0,unknown,692.0,unknown,965.0,unknown,99.0,unknown,69.0,unknown,471.0,unknown,254.0,unknown,288.0,unknown,131.0,^
2008,8,11,1399.0,unknown,2008-08-11,33.0,68.0,А,97.0,unknown,216.0,unknown,225.0,unknown,550.0,unknown,861.0,unknown,1296.0,unknown,87.0,unknown,51.0,unknown,502.0,unknown,259.0,unknown,287.0,^,115.0,unknown
2008,9,11,907.0,unknown,2008-09-11,37.0,68.0,_А,109.0,unknown,206.0,unknown,210.0,unknown,334.0,unknown,619.0,unknown,340.0,unknown,98.0,unknown,75.0,unknown,392.0,unknown,244.0,unknown,239.0,unknown,114.0,unknown
2008,10,11,797.0,unknown,2008-10-11,41.0,70.0,_А,99.0,unknown,205.0,unknown,209.0,unknown,327.0,unknown,510.0,unknown,1.0,unknown,108.0,unknown,71.0,unknown,336.0,Ш),229.0,),241.0,Ш,111.0,_
2008,11,11,936.0,]I,2008-11-11,46.0,72.0,_I,96.0,Z,211.0,Z,271.0,I,339.0,Z,357.0,I,247.0,I,94.0,I,71.0,I,442.0,^Z,238.0,I,278.0,Ш,127.0,I
2008,12,11,868.0,]I,2008-12-11,50.0,72.0,_I,95.0,I,192.0,I,172.0,I,261.0,I,394.0,I,235.0,I,100.0,I,67.0,_I,420.0,I,236.0,^I,352.0,Z,122.0,_I
2008,1,12,922.0,]I,2008-01-12,2.0,78.0,^I,103.0,I,192.0,I,117.0,_I,285.0,I,317.0,I,255.0,I,94.0,I,48.0,I,305.0,I,178.0,I,331.0,I,127.0,I
2008,2,12,761.0,I],2008-02-12,7.0,78.0,I,112.0,I,191.0,_I,119.0,I,255.0,I,307.0,I,250.0,I,90.0,I,58.0,I,294.0,I,177.0,"""I",300.0,I,134.0,_I
2008,3,12,701.0,I],2008-03-12,11.0,78.0,_I,127.0,I,195.0,I,131.0,I,239.0,I,298.0,I,249.0,_I,95.0,I,63.0,I,298.0,^I,177.0,_I,289.0,I,148.0,I
2008,4,12,690.0,I],2008-04-12,15.0,80.0,I,134.0,I,214.0,I,143.0,I,229.0,I,294.0,I,250.0,_I,93.0,I,66.0,_I,297.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,12,744.0,I],2008-05-12,20.0,329.0,<Х,484.0,N,676.0,Х,845.0,ЛП,364.0,(Z,641.0,(I,867.0,ЛП,479.0,unknown,357.0,Х,453.0,(I,214.0,Л,319.0,Z,574.0,Х
2008,6,12,1769.0,unknown,2008-06-12,24.0,66.0,_,123.0,unknown,259.0,unknown,223.0,unknown,537.0,unknown,1029.0,unknown,1420.0,unknown,120.0,unknown,83.0,unknown,799.0,unknown,234.0,unknown,434.0,unknown,166.0,unknown
2008,7,12,1049.0,unknown,2008-07-12,28.0,67.0,Т,97.0,unknown,205.0,unknown,192.0,unknown,381.0,unknown,738.0,unknown,891.0,unknown,105.0,unknown,63.0,unknown,475.0,unknown,266.0,^,284.0,unknown,131.0,^
2008,8,12,1312.0,unknown,2008-08-12,33.0,68.0,А,97.0,unknown,218.0,unknown,243.0,unknown,551.0,unknown,830.0,unknown,1246.0,unknown,87.0,unknown,49.0,unknown,486.0,unknown,258.0,unknown,285.0,unknown,115.0,unknown
2008,9,12,889.0,unknown,2008-09-12,37.0,68.0,_А,109.0,unknown,206.0,unknown,204.0,unknown,330.0,unknown,615.0,unknown,289.0,unknown,98.0,unknown,75.0,unknown,388.0,unknown,244.0,unknown,238.0,unknown,109.0,unknown
2008,10,12,794.0,unknown,2008-10-12,41.0,70.0,_А,99.0,unknown,211.0,unknown,215.0,unknown,326.0,Ш,496.0,unknown,372.0,),107.0,unknown,71.0,unknown,336.0,Ш),229.0,),243.0,Ш,113.0,unknown
2008,11,12,930.0,]I,2008-11-12,46.0,72.0,_I,96.0,Z,210.0,I,263.0,I,334.0,Z,368.0,I,247.0,I,94.0,I,72.0,^I,442.0,^Z,236.0,I,281.0,Ш,126.0,I
2008,12,12,868.0,]I,2008-12-12,50.0,72.0,_I,95.0,I,192.0,I,171.0,I,260.0,I,391.0,I,235.0,I,100.0,I,68.0,I,420.0,I,236.0,^I,350.0,Z,122.0,_I
2008,1,13,921.0,]I,2008-01-13,2.0,78.0,^I,104.0,I,192.0,I,118.0,_I,284.0,I,317.0,I,255.0,I,93.0,I,49.0,I,304.0,I,178.0,I,329.0,I,128.0,I
2008,2,13,758.0,I],2008-02-13,7.0,78.0,I,113.0,I,191.0,_I,119.0,I,254.0,I,307.0,I,250.0,I,90.0,I,59.0,I,294.0,I,177.0,"""I",300.0,I,134.0,_I
2008,3,13,699.0,I],2008-03-13,11.0,78.0,_I,127.0,I,196.0,I,131.0,I,237.0,I,298.0,I,249.0,_I,95.0,I,64.0,I,298.0,^I,177.0,_I,289.0,I,148.0,I
2008,4,13,690.0,I],2008-04-13,15.0,80.0,I,134.0,I,216.0,I,143.0,I,229.0,I,294.0,I,250.0,_I,93.0,I,66.0,_I,297.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,13,786.0,I],2008-05-13,20.0,301.0,N,507.0,N,716.0,Х,841.0,ЛN,440.0,(Z,767.0,П(,1276.0,Л,509.0,unknown,381.0,unknown,496.0,(I,226.0,Л,322.0,Z,629.0,unknown
2008,6,13,1740.0,unknown,2008-06-13,24.0,65.0,_,121.0,unknown,253.0,unknown,217.0,unknown,486.0,unknown,1082.0,unknown,1442.0,unknown,113.0,unknown,83.0,unknown,859.0,unknown,234.0,unknown,460.0,unknown,162.0,unknown
2008,7,13,1011.0,unknown,2008-07-13,28.0,67.0,Т,97.0,unknown,204.0,unknown,174.0,unknown,389.0,unknown,824.0,unknown,833.0,unknown,114.0,unknown,59.0,_,488.0,unknown,266.0,^,280.0,unknown,131.0,^
2008,8,13,1206.0,unknown,2008-08-13,33.0,68.0,А,97.0,unknown,211.0,unknown,255.0,unknown,551.0,unknown,793.0,unknown,1170.0,unknown,86.0,_,49.0,unknown,483.0,unknown,259.0,unknown,284.0,unknown,113.0,unknown
2008,9,13,873.0,unknown,2008-09-13,37.0,68.0,_А,110.0,unknown,207.0,unknown,198.0,unknown,332.0,unknown,594.0,unknown,287.0,unknown,97.0,unknown,74.0,unknown,381.0,unknown,243.0,unknown,238.0,unknown,108.0,unknown
2008,10,13,788.0,unknown,2008-10-13,42.0,71.0,_А,98.0,unknown,215.0,unknown,219.0,unknown,326.0,Ш),477.0,Ш,340.0,Ш),107.0,unknown,73.0,unknown,340.0,),229.0,),245.0,*,113.0,unknown
2008,11,13,928.0,]I,2008-11-13,46.0,72.0,_I,96.0,Z,209.0,I,256.0,I,330.0,Z,390.0,I,247.0,I,94.0,I,72.0,^I,442.0,^IZ,236.0,I,283.0,Ш,126.0,I
2008,12,13,865.0,]I,2008-12-13,50.0,72.0,_I,96.0,I,191.0,I,171.0,I,259.0,I,387.0,I,235.0,I,100.0,I,68.0,I,418.0,I,236.0,^I,348.0,Z,124.0,I
2008,1,14,919.0,]I,2008-01-14,3.0,78.0,^I,105.0,I,192.0,I,118.0,I,283.0,I,317.0,I,255.0,I,92.0,I,49.0,I,304.0,I,178.0,I,327.0,I,128.0,I
2008,2,14,754.0,I],2008-02-14,7.0,78.0,I,116.0,I,191.0,_I,119.0,I,253.0,I,307.0,I,250.0,I,90.0,I,59.0,I,294.0,I,177.0,"""I",298.0,I,134.0,_I
2008,3,14,700.0,I],2008-03-14,11.0,78.0,_I,127.0,I,196.0,I,132.0,I,240.0,I,298.0,I,249.0,_I,95.0,I,64.0,I,297.0,I,177.0,_I,289.0,I,150.0,I
2008,4,14,690.0,I],2008-04-14,16.0,80.0,I,134.0,I,217.0,I,143.0,I,228.0,I,294.0,I,250.0,_I,93.0,I,66.0,_I,296.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,14,951.0,I],2008-05-14,20.0,314.0,N,537.0,N,765.0,Х,882.0,ХN,623.0,Л,984.0,Л(,1294.0,Л,528.0,unknown,406.0,unknown,522.0,(I,244.0,Л,335.0,Z,682.0,unknown
2008,6,14,1699.0,unknown,2008-06-14,24.0,65.0,_,118.0,unknown,248.0,unknown,212.0,unknown,448.0,unknown,1181.0,unknown,1443.0,unknown,102.0,unknown,82.0,unknown,790.0,unknown,228.0,_,440.0,unknown,157.0,unknown
2008,7,14,985.0,unknown,2008-07-14,29.0,67.0,Т,96.0,unknown,204.0,unknown,168.0,unknown,423.0,unknown,880.0,unknown,771.0,unknown,116.0,unknown,60.0,unknown,477.0,unknown,266.0,^,276.0,unknown,131.0,^
2008,8,14,1176.0,unknown,2008-08-14,33.0,68.0,А,97.0,unknown,205.0,unknown,262.0,unknown,553.0,unknown,762.0,unknown,1050.0,unknown,85.0,_,48.0,unknown,496.0,unknown,260.0,unknown,282.0,unknown,110.0,unknown
2008,9,14,857.0,unknown,2008-09-14,37.0,68.0,_А,110.0,unknown,201.0,unknown,195.0,unknown,334.0,unknown,583.0,unknown,287.0,unknown,97.0,unknown,74.0,unknown,378.0,unknown,243.0,unknown,236.0,_,107.0,unknown
2008,10,14,784.0,unknown,2008-10-14,42.0,72.0,А,98.0,unknown,215.0,unknown,220.0,unknown,325.0,Ш),457.0,Ш),335.0,Z,107.0,unknown,74.0,^,343.0,),228.0,),248.0,Ш,120.0,unknown
2008,11,14,925.0,]I,2008-11-14,46.0,72.0,_I,95.0,Z,208.0,I,245.0,I,321.0,Z,409.0,I,247.0,I,94.0,I,72.0,^I,442.0,^I,236.0,I,283.0,Ш,124.0,I
2008,12,14,862.0,]I,2008-12-14,50.0,73.0,"""I",96.0,I,191.0,I,170.0,I,258.0,I,383.0,I,234.0,I,100.0,I,68.0,I,418.0,I,236.0,^I,347.0,Z,124.0,I
2008,1,15,918.0,]I,2008-01-15,3.0,78.0,^I,105.0,I,192.0,I,118.0,I,282.0,I,317.0,I,255.0,I,91.0,I,49.0,I,304.0,I,178.0,I,325.0,I,128.0,I
2008,2,15,748.0,I],2008-02-15,7.0,78.0,I,118.0,I,191.0,_I,119.0,I,252.0,I,307.0,I,250.0,I,90.0,I,59.0,I,295.0,I,177.0,"""I",296.0,I,135.0,_I
2008,3,15,699.0,I],2008-03-15,11.0,78.0,_I,127.0,I,196.0,I,133.0,I,237.0,I,298.0,I,249.0,_I,95.0,I,64.0,I,297.0,I,177.0,_I,289.0,I,151.0,I
2008,4,15,689.0,I],2008-04-15,16.0,80.0,I,134.0,I,218.0,I,144.0,I,227.0,I,294.0,I,250.0,_I,93.0,I,66.0,_I,295.0,_I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,15,1618.0,<Л,2008-05-15,20.0,337.0,N,539.0,N,798.0,unknown,918.0,ХN,680.0,ЛХ,1156.0,ЛN,1433.0,Л,540.0,unknown,412.0,unknown,518.0,(I,259.0,Х,339.0,Z,720.0,unknown
2008,6,15,1680.0,unknown,2008-06-15,24.0,65.0,_,116.0,unknown,245.0,unknown,208.0,unknown,430.0,unknown,1170.0,unknown,1441.0,unknown,91.0,_,81.0,unknown,814.0,unknown,228.0,_,406.0,unknown,156.0,unknown
2008,7,15,994.0,unknown,2008-07-15,29.0,67.0,Т,96.0,unknown,204.0,unknown,166.0,unknown,431.0,unknown,913.0,unknown,720.0,unknown,121.0,unknown,63.0,unknown,471.0,unknown,266.0,^,272.0,unknown,130.0,unknown
2008,8,15,1138.0,unknown,2008-08-15,33.0,68.0,А,96.0,unknown,198.0,unknown,277.0,^,550.0,unknown,748.0,unknown,885.0,unknown,86.0,unknown,47.0,_,495.0,unknown,261.0,unknown,280.0,unknown,108.0,unknown
2008,9,15,850.0,unknown,2008-09-15,38.0,68.0,_А,110.0,unknown,199.0,unknown,190.0,_,334.0,unknown,580.0,unknown,287.0,unknown,96.0,_,73.0,unknown,375.0,unknown,240.0,unknown,235.0,_,106.0,unknown
2008,10,15,778.0,unknown,2008-10-15,42.0,72.0,А,98.0,unknown,217.0,unknown,224.0,unknown,323.0,Ш),436.0,Ш),325.0,*Z,107.0,unknown,74.0,^,348.0,),226.0,),247.0,Ш,125.0,unknown
2008,11,15,920.0,]I,2008-11-15,46.0,72.0,_I,95.0,Z,208.0,I,234.0,I,320.0,Z,421.0,I,245.0,I,94.0,I,72.0,^I,442.0,^I,235.0,I,283.0,Ш,124.0,I
2008,12,15,859.0,]I,2008-12-15,51.0,73.0,^I,96.0,I,190.0,_I,170.0,I,257.0,I,380.0,I,234.0,I,99.0,_I,68.0,I,418.0,I,236.0,^I,346.0,Z,125.0,I
2008,1,16,915.0,]I,2008-01-16,3.0,78.0,^I,106.0,I,192.0,I,118.0,I,281.0,I,317.0,I,255.0,I,90.0,I,50.0,I,302.0,I,178.0,I,325.0,I,128.0,I
2008,2,16,743.0,I],2008-02-16,7.0,78.0,I,121.0,I,191.0,_I,119.0,I,251.0,I,306.0,I,250.0,I,90.0,I,59.0,I,295.0,I,177.0,"""I",294.0,I,135.0,I
2008,3,16,698.0,I],2008-03-16,11.0,78.0,_I,128.0,I,196.0,I,133.0,I,235.0,I,297.0,I,249.0,_I,95.0,I,64.0,I,296.0,I,177.0,_I,289.0,I,153.0,I
2008,4,16,689.0,I],2008-04-16,16.0,80.0,I,135.0,I,219.0,I,144.0,I,227.0,I,294.0,I,250.0,_I,94.0,I,66.0,_I,295.0,_I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,16,2388.0,ЛN,2008-05-16,20.0,334.0,N,529.0,N,808.0,unknown,952.0,unknown,702.0,Л,1150.0,ЛХ,1470.0,Л,545.0,^,409.0,unknown,552.0,П(,269.0,Х,360.0,Z,732.0,^
2008,6,16,1670.0,unknown,2008-06-16,25.0,65.0,_,113.0,unknown,239.0,unknown,206.0,unknown,422.0,unknown,1154.0,unknown,1442.0,unknown,91.0,_,80.0,unknown,780.0,unknown,228.0,_,380.0,unknown,152.0,unknown
2008,7,16,1092.0,unknown,2008-07-16,29.0,67.0,Т,96.0,unknown,203.0,unknown,165.0,unknown,434.0,unknown,901.0,unknown,783.0,unknown,126.0,unknown,65.0,unknown,487.0,unknown,259.0,unknown,269.0,unknown,129.0,unknown
2008,8,16,1114.0,unknown,2008-08-16,33.0,68.0,А,96.0,unknown,192.0,unknown,272.0,unknown,540.0,unknown,737.0,unknown,710.0,unknown,87.0,unknown,49.0,unknown,484.0,unknown,259.0,unknown,279.0,unknown,108.0,unknown
2008,9,16,840.0,unknown,2008-09-16,38.0,68.0,_А,111.0,unknown,199.0,unknown,189.0,_,330.0,unknown,574.0,unknown,286.0,unknown,98.0,unknown,73.0,unknown,377.0,unknown,240.0,unknown,235.0,_,106.0,_
2008,10,16,762.0,unknown,2008-10-16,42.0,72.0,А,98.0,unknown,215.0,unknown,224.0,unknown,323.0,Ш),426.0,Ш),310.0,Z,103.0,И,74.0,^,353.0,),226.0,),250.0,unknown,124.0,unknown
2008,11,16,917.0,]I,2008-11-16,46.0,72.0,_I,95.0,I,208.0,I,230.0,I,319.0,Z,425.0,I,245.0,I,94.0,I,72.0,^I,442.0,^I,235.0,I,283.0,Ш,123.0,I
2008,12,16,853.0,]I,2008-12-16,51.0,73.0,^I,96.0,I,190.0,_I,168.0,I,256.0,I,375.0,I,234.0,I,99.0,_I,68.0,I,418.0,I,236.0,^I,344.0,Z,125.0,I
2008,1,17,912.0,]I,2008-01-17,3.0,78.0,^I,107.0,I,192.0,I,118.0,I,280.0,I,316.0,I,255.0,I,89.0,I,50.0,I,302.0,I,178.0,I,325.0,I,129.0,I
2008,2,17,736.0,I],2008-02-17,7.0,78.0,I,124.0,I,191.0,_I,119.0,I,250.0,I,306.0,I,249.0,_I,91.0,^I,59.0,I,296.0,^I,177.0,"""I",293.0,_I,135.0,I
2008,3,17,698.0,I],2008-03-17,12.0,80.0,^I,128.0,I,197.0,I,134.0,I,234.0,I,297.0,I,249.0,_I,96.0,^I,64.0,I,296.0,I,177.0,_I,289.0,I,154.0,I
2008,4,17,689.0,I],2008-04-17,16.0,81.0,I,135.0,I,219.0,I,144.0,I,228.0,I,293.0,_I,250.0,_I,95.0,I,66.0,_I,295.0,_I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,17,2782.0,^ЛN,2008-05-17,20.0,309.0,N,471.0,unknown,811.0,unknown,982.0,unknown,701.0,Х,1192.0,ХN,1488.0,Л,541.0,^,400.0,unknown,594.0,ЛП,278.0,unknown,382.0,Х,729.0,unknown
2008,6,17,1655.0,unknown,2008-06-17,25.0,65.0,_,109.0,unknown,233.0,unknown,204.0,unknown,420.0,unknown,1093.0,unknown,1419.0,unknown,92.0,unknown,79.0,_,712.0,unknown,234.0,unknown,364.0,unknown,150.0,unknown
2008,7,17,1191.0,unknown,2008-07-17,29.0,67.0,Т,96.0,unknown,202.0,unknown,164.0,_,436.0,unknown,910.0,unknown,833.0,unknown,131.0,unknown,69.0,unknown,486.0,unknown,259.0,unknown,267.0,unknown,129.0,unknown
2008,8,17,1075.0,unknown,2008-08-17,33.0,68.0,А,95.0,unknown,188.0,unknown,263.0,unknown,508.0,unknown,771.0,unknown,627.0,unknown,91.0,unknown,50.0,unknown,476.0,unknown,259.0,unknown,278.0,unknown,105.0,unknown
2008,9,17,834.0,unknown,2008-09-17,38.0,68.0,_А,111.0,unknown,198.0,unknown,189.0,_,332.0,unknown,576.0,unknown,286.0,_,98.0,unknown,73.0,unknown,382.0,unknown,240.0,unknown,235.0,_,115.0,unknown
2008,10,17,736.0,unknown,2008-10-17,42.0,72.0,А,97.0,_,214.0,unknown,223.0,unknown,331.0,Ш),419.0,Ш),295.0,Z,101.0,unknown,74.0,^,360.0,),226.0,),249.0,Ш,122.0,unknown
2008,11,17,912.0,]I,2008-11-17,47.0,72.0,_I,95.0,I,207.0,I,228.0,I,316.0,Z,430.0,I,245.0,I,94.0,I,70.0,I,440.0,I,234.0,I,284.0,Ш,122.0,I
2008,12,17,848.0,]I,2008-12-17,51.0,73.0,^I,96.0,I,191.0,_I,167.0,I,255.0,I,372.0,I,234.0,I,99.0,_I,69.0,I,417.0,I,236.0,^I,342.0,Z,127.0,I
2008,1,18,909.0,]I,2008-01-18,3.0,78.0,^I,108.0,I,192.0,I,118.0,I,279.0,I,316.0,I,255.0,I,88.0,I,50.0,I,301.0,I,178.0,I,323.0,I,129.0,I
2008,2,18,728.0,I],2008-02-18,8.0,78.0,I,124.0,I,191.0,_I,119.0,I,249.0,I,306.0,I,249.0,_I,91.0,^I,60.0,I,296.0,^I,177.0,"""I",293.0,_I,135.0,I
2008,3,18,698.0,I],2008-03-18,12.0,80.0,^I,128.0,I,198.0,I,135.0,I,233.0,I,297.0,I,249.0,_I,96.0,^I,64.0,I,296.0,I,177.0,_I,289.0,I,156.0,I
2008,4,18,689.0,I],2008-04-18,16.0,82.0,^I,135.0,I,219.0,I,144.0,I,228.0,I,293.0,_I,250.0,_I,94.0,I,67.0,_I,295.0,_I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,18,2499.0,ЛN,2008-05-18,20.0,287.0,N,418.0,unknown,817.0,unknown,1006.0,unknown,705.0,Х,1288.0,Х,1476.0,Х,526.0,unknown,391.0,unknown,631.0,^ЛN,284.0,unknown,390.0,Х,716.0,unknown
2008,6,18,1647.0,unknown,2008-06-18,25.0,65.0,_Т,109.0,unknown,226.0,unknown,203.0,unknown,415.0,unknown,998.0,unknown,1376.0,unknown,96.0,unknown,79.0,_,694.0,unknown,234.0,unknown,357.0,unknown,146.0,unknown
2008,7,18,1285.0,unknown,2008-07-18,29.0,67.0,Т,95.0,unknown,207.0,unknown,167.0,unknown,442.0,unknown,901.0,unknown,833.0,unknown,134.0,^,76.0,unknown,465.0,unknown,259.0,unknown,266.0,unknown,129.0,unknown
2008,8,18,1056.0,unknown,2008-08-18,34.0,68.0,А,95.0,unknown,186.0,_,236.0,unknown,491.0,unknown,751.0,unknown,585.0,unknown,96.0,unknown,50.0,unknown,481.0,unknown,257.0,_,274.0,unknown,102.0,unknown
2008,9,18,832.0,unknown,2008-09-18,38.0,68.0,_А,111.0,unknown,197.0,_,190.0,unknown,331.0,unknown,579.0,unknown,295.0,unknown,100.0,unknown,72.0,unknown,385.0,unknown,239.0,unknown,235.0,_,131.0,^
2008,10,18,727.0,*,2008-10-18,42.0,72.0,А,97.0,_,212.0,unknown,222.0,unknown,332.0,Ш),421.0,Ш),290.0,Z,98.0,unknown,73.0,unknown,354.0,*),226.0,),241.0,Ш,120.0,unknown
2008,11,18,908.0,]I,2008-11-18,47.0,72.0,_I,94.0,I,206.0,I,226.0,I,308.0,Z,438.0,I,245.0,I,94.0,I,70.0,I,440.0,I,234.0,I,286.0,Ш*,122.0,I
2008,12,18,844.0,]I,2008-12-18,51.0,73.0,^I,96.0,I,191.0,I,164.0,I,255.0,I,368.0,I,234.0,I,99.0,_I,69.0,I,417.0,I,236.0,^I,338.0,Z,127.0,I
2008,1,19,904.0,]I,2008-01-19,3.0,78.0,^I,109.0,I,193.0,^I,119.0,^I,278.0,I,316.0,I,255.0,I,87.0,_I,50.0,I,300.0,I,178.0,I,319.0,I,129.0,I
2008,2,19,722.0,I],2008-02-19,8.0,78.0,I,124.0,I,191.0,_I,120.0,^I,248.0,I,306.0,I,249.0,_I,91.0,^I,60.0,I,295.0,I,177.0,"""I",293.0,_I,137.0,I
2008,3,19,696.0,I],2008-03-19,12.0,79.0,I,129.0,I,200.0,I,135.0,I,235.0,I,297.0,I,249.0,_I,96.0,^I,64.0,I,295.0,_I,177.0,_I,288.0,I,156.0,I
2008,4,19,689.0,I],2008-04-19,16.0,82.0,^I,135.0,I,219.0,I,145.0,I,228.0,I,293.0,_I,250.0,_I,95.0,I,67.0,I,296.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,19,2140.0,ЛХ,2008-05-19,21.0,239.0,N,375.0,unknown,817.0,^,1025.0,unknown,742.0,Х,1292.0,Х,1606.0,Х,491.0,unknown,378.0,unknown,546.0,ЛХ,286.0,unknown,450.0,Л,708.0,unknown
2008,6,19,1638.0,unknown,2008-06-19,25.0,65.0,_Т,108.0,unknown,224.0,unknown,201.0,_,405.0,unknown,940.0,unknown,1367.0,unknown,117.0,unknown,82.0,unknown,689.0,unknown,234.0,unknown,348.0,unknown,142.0,unknown
2008,7,19,1260.0,unknown,2008-07-19,29.0,67.0,Т,94.0,unknown,210.0,unknown,169.0,unknown,451.0,unknown,886.0,unknown,793.0,unknown,134.0,^,83.0,unknown,457.0,unknown,259.0,unknown,266.0,unknown,128.0,unknown
2008,8,19,1032.0,unknown,2008-08-19,34.0,68.0,А,95.0,unknown,186.0,_,219.0,unknown,456.0,unknown,739.0,unknown,583.0,unknown,99.0,unknown,51.0,unknown,485.0,unknown,259.0,unknown,271.0,unknown,100.0,_
2008,9,19,832.0,unknown,2008-09-19,38.0,68.0,_А,112.0,^,197.0,_,191.0,unknown,327.0,unknown,572.0,unknown,375.0,unknown,101.0,unknown,72.0,unknown,379.0,unknown,239.0,unknown,235.0,_,132.0,^
2008,10,19,710.0,Ш,2008-10-19,42.0,72.0,А,97.0,_,210.0,unknown,220.0,unknown,335.0,^Ш),441.0,Ш),305.0,Z,98.0,unknown,72.0,unknown,345.0,И),226.0,),233.0,Ш,118.0,unknown
2008,11,19,908.0,]I,2008-11-19,47.0,72.0,_I,94.0,I,206.0,I,225.0,I,301.0,Z,443.0,I,245.0,I,94.0,I,69.0,I,439.0,I,233.0,I,293.0,*,121.0,I
2008,12,19,841.0,]I,2008-12-19,51.0,73.0,^I,96.0,I,191.0,I,164.0,I,254.0,I,364.0,I,233.0,I,99.0,_I,69.0,I,414.0,I,236.0,^I,335.0,Z,128.0,^I
2008,1,20,898.0,]I,2008-01-20,3.0,78.0,^I,110.0,I,193.0,^I,119.0,^I,277.0,I,316.0,I,254.0,I,87.0,_I,52.0,I,300.0,I,178.0,I,317.0,I,129.0,I
2008,2,20,718.0,I],2008-02-20,8.0,78.0,I,124.0,I,191.0,_I,120.0,^I,247.0,I,306.0,I,249.0,_I,91.0,^I,60.0,I,294.0,I,177.0,"""I",293.0,_I,137.0,I
2008,3,20,696.0,I],2008-03-20,12.0,80.0,^I,129.0,I,201.0,I,136.0,I,232.0,I,297.0,I,249.0,_I,96.0,^I,64.0,I,295.0,_I,177.0,_I,287.0,I,157.0,I
2008,4,20,689.0,I],2008-04-20,16.0,82.0,^I,135.0,I,219.0,I,145.0,I,229.0,I,293.0,_I,250.0,_I,95.0,I,67.0,I,297.0,I,178.0,"""I",281.0,I,160.0,"""I"
2008,5,20,2263.0,ХN,2008-05-20,21.0,189.0,unknown,336.0,unknown,800.0,unknown,1036.0,unknown,830.0,Х,1292.0,ЛХ,1660.0,Х,425.0,unknown,361.0,unknown,505.0,ХN,286.0,unknown,407.0,Х,666.0,unknown
