,year,month,day,heigh,rainy,date,week,heigh_9403,rainy_9403,heigh_9404,rainy_9404,heigh_9405,rainy_9405,heigh_9406,rainy_9406,heigh_9408,rainy_9408,heigh_9410,rainy_9410,heigh_9413,rainy_9413,heigh_9416,rainy_9416,heigh_9417,rainy_9417,heigh_9419,rainy_9419,heigh_9420,rainy_9420,heigh_9422,rainy_9422,heigh_9518,rainy_9518
129,2008,10,11,797.0,43,2008-10-11,41.0,70.0,48,99.0,54,205.0,31,209.0,31,327.0,33,510.0,33,1.0,34,108.0,42,71.0,46,336.0,72,229.0,5,241.0,38,111.0,23
130,2008,11,11,936.0,12,2008-11-11,46.0,72.0,45,96.0,18,211.0,11,271.0,9,339.0,8,357.0,11,247.0,10,94.0,15,71.0,13,442.0,37,238.0,20,278.0,38,127.0,10
131,2008,12,11,868.0,12,2008-12-11,50.0,72.0,45,95.0,12,192.0,9,172.0,9,261.0,5,394.0,11,235.0,10,100.0,15,67.0,40,420.0,17,236.0,29,352.0,7,122.0,27
132,2008,1,12,922.0,12,2008-01-12,2.0,78.0,26,103.0,12,192.0,9,117.0,27,285.0,5,317.0,11,255.0,10,94.0,15,48.0,13,305.0,17,178.0,20,331.0,3,127.0,10
133,2008,2,12,761.0,7,2008-02-12,7.0,78.0,13,112.0,12,191.0,27,119.0,9,255.0,5,307.0,11,250.0,10,90.0,15,58.0,13,294.0,17,177.0,1,300.0,3,134.0,27
134,2008,3,12,701.0,7,2008-03-12,11.0,78.0,45,127.0,12,195.0,9,131.0,9,239.0,5,298.0,11,249.0,28,95.0,15,63.0,13,298.0,33,177.0,43,289.0,3,148.0,10
135,2008,4,12,690.0,7,2008-04-12,15.0,80.0,13,134.0,12,214.0,9,143.0,9,229.0,5,294.0,11,250.0,28,93.0,15,66.0,40,297.0,17,178.0,1,281.0,3,160.0,0
136,2008,5,12,744.0,7,2008-05-12,20.0,329.0,11,484.0,16,676.0,41,845.0,35,364.0,0,641.0,1,867.0,39,479.0,42,357.0,54,453.0,1,214.0,51,319.0,7,574.0,39
137,2008,6,12,1769.0,43,2008-06-12,24.0,66.0,38,123.0,54,259.0,31,223.0,31,537.0,33,1029.0,33,1420.0,34,120.0,42,83.0,46,799.0,56,234.0,49,434.0,28,166.0,31
138,2008,7,12,1049.0,43,2008-07-12,28.0,67.0,63,97.0,54,205.0,31,192.0,31,381.0,33,738.0,33,891.0,34,105.0,42,63.0,46,475.0,56,266.0,25,284.0,28,131.0,13
139,2008,8,12,1312.0,43,2008-08-12,33.0,68.0,54,97.0,54,218.0,31,243.0,31,551.0,33,830.0,33,1246.0,34,87.0,42,49.0,46,486.0,56,258.0,49,285.0,28,115.0,31
140,2008,9,12,889.0,43,2008-09-12,37.0,68.0,48,109.0,54,206.0,31,204.0,31,330.0,33,615.0,33,289.0,34,98.0,42,75.0,46,388.0,56,244.0,49,238.0,28,109.0,31
141,2008,10,12,794.0,43,2008-10-12,41.0,70.0,48,99.0,54,211.0,31,215.0,31,326.0,44,496.0,33,372.0,4,107.0,42,71.0,46,336.0,72,229.0,5,243.0,38,113.0,31
142,2008,11,12,930.0,12,2008-11-12,46.0,72.0,45,96.0,18,210.0,9,263.0,9,334.0,8,368.0,11,247.0,10,94.0,15,72.0,24,442.0,37,236.0,20,281.0,38,126.0,10
143,2008,12,12,868.0,12,2008-12-12,50.0,72.0,45,95.0,12,192.0,9,171.0,9,260.0,5,391.0,11,235.0,10,100.0,15,68.0,13,420.0,17,236.0,29,350.0,7,122.0,27
144,2008,1,13,921.0,12,2008-01-13,2.0,78.0,26,104.0,12,192.0,9,118.0,27,284.0,5,317.0,11,255.0,10,93.0,15,49.0,13,304.0,17,178.0,20,329.0,3,128.0,10
145,2008,2,13,758.0,7,2008-02-13,7.0,78.0,13,113.0,12,191.0,27,119.0,9,254.0,5,307.0,11,250.0,10,90.0,15,59.0,13,294.0,17,177.0,1,300.0,3,134.0,27
146,2008,3,13,699.0,7,2008-03-13,11.0,78.0,45,127.0,12,196.0,9,131.0,9,237.0,5,298.0,11,249.0,28,95.0,15,64.0,13,298.0,33,177.0,43,289.0,3,148.0,10
147,2008,4,13,690.0,7,2008-04-13,15.0,80.0,13,134.0,12,216.0,9,143.0,9,229.0,5,294.0,11,250.0,28,93.0,15,66.0,40,297.0,17,178.0,1,281.0,3,160.0,0
148,2008,5,13,786.0,7,2008-05-13,20.0,301.0,15,507.0,16,716.0,41,841.0,34,440.0,0,767.0,42,1276.0,37,509.0,42,381.0,46,496.0,1,226.0,51,322.0,7,629.0,31
149,2008,6,13,1740.0,43,2008-06-13,24.0,65.0,38,121.0,54,253.0,31,217.0,31,486.0,33,1082.0,33,1442.0,34,113.0,42,83.0,46,859.0,56,234.0,49,460.0,28,162.0,31
150,2008,7,13,1011.0,43,2008-07-13,28.0,67.0,63,97.0,54,204.0,31,174.0,31,389.0,33,824.0,33,833.0,34,114.0,42,59.0,36,488.0,56,266.0,25,280.0,28,131.0,13
151,2008,8,13,1206.0,43,2008-08-13,33.0,68.0,54,97.0,54,211.0,31,255.0,31,551.0,33,793.0,33,1170.0,34,86.0,33,49.0,46,483.0,56,259.0,49,284.0,28,113.0,31
152,2008,9,13,873.0,43,2008-09-13,37.0,68.0,48,110.0,54,207.0,31,198.0,31,332.0,33,594.0,33,287.0,34,97.0,42,74.0,46,381.0,56,243.0,49,238.0,28,108.0,31
153,2008,10,13,788.0,43,2008-10-13,42.0,71.0,48,98.0,54,215.0,31,219.0,31,326.0,45,477.0,46,340.0,46,107.0,42,73.0,46,340.0,5,229.0,5,245.0,2,113.0,31
154,2008,11,13,928.0,12,2008-11-13,46.0,72.0,45,96.0,18,209.0,9,256.0,9,330.0,8,390.0,11,247.0,10,94.0,15,72.0,24,442.0,34,236.0,20,283.0,38,126.0,10
155,2008,12,13,865.0,12,2008-12-13,50.0,72.0,45,96.0,12,191.0,9,171.0,9,259.0,5,387.0,11,235.0,10,100.0,15,68.0,13,418.0,17,236.0,29,348.0,7,124.0,10
156,2008,1,14,919.0,12,2008-01-14,3.0,78.0,26,105.0,12,192.0,9,118.0,9,283.0,5,317.0,11,255.0,10,92.0,15,49.0,13,304.0,17,178.0,20,327.0,3,128.0,10
157,2008,2,14,754.0,7,2008-02-14,7.0,78.0,13,116.0,12,191.0,27,119.0,9,253.0,5,307.0,11,250.0,10,90.0,15,59.0,13,294.0,17,177.0,1,298.0,3,134.0,27
158,2008,3,14,700.0,7,2008-03-14,11.0,78.0,45,127.0,12,196.0,9,132.0,9,240.0,5,298.0,11,249.0,28,95.0,15,64.0,13,297.0,17,177.0,43,289.0,3,150.0,10
159,2008,4,14,690.0,7,2008-04-14,16.0,80.0,13,134.0,12,217.0,9,143.0,9,228.0,5,294.0,11,250.0,28,93.0,15,66.0,40,296.0,17,178.0,1,281.0,3,160.0,0
160,2008,5,14,951.0,7,2008-05-14,20.0,314.0,15,537.0,16,765.0,41,882.0,41,623.0,36,984.0,36,1294.0,37,528.0,42,406.0,46,522.0,1,244.0,51,335.0,7,682.0,31
161,2008,6,14,1699.0,43,2008-06-14,24.0,65.0,38,118.0,54,248.0,31,212.0,31,448.0,33,1181.0,33,1443.0,34,102.0,42,82.0,46,790.0,56,228.0,39,440.0,28,157.0,31
162,2008,7,14,985.0,43,2008-07-14,29.0,67.0,63,96.0,54,204.0,31,168.0,31,423.0,33,880.0,33,771.0,34,116.0,42,60.0,46,477.0,56,266.0,25,276.0,28,131.0,13
163,2008,8,14,1176.0,43,2008-08-14,33.0,68.0,54,97.0,54,205.0,31,262.0,31,553.0,33,762.0,33,1050.0,34,85.0,33,48.0,46,496.0,56,260.0,49,282.0,28,110.0,31
164,2008,9,14,857.0,43,2008-09-14,37.0,68.0,48,110.0,54,201.0,31,195.0,31,334.0,33,583.0,33,287.0,34,97.0,42,74.0,46,378.0,56,243.0,49,236.0,22,107.0,31
165,2008,10,14,784.0,43,2008-10-14,42.0,72.0,54,98.0,54,215.0,31,220.0,31,325.0,45,457.0,47,335.0,12,107.0,42,74.0,18,343.0,5,228.0,5,248.0,38,120.0,31
166,2008,11,14,925.0,12,2008-11-14,46.0,72.0,45,95.0,18,208.0,9,245.0,9,321.0,8,409.0,11,247.0,10,94.0,15,72.0,24,442.0,33,236.0,20,283.0,38,124.0,10
167,2008,12,14,862.0,12,2008-12-14,50.0,73.0,0,96.0,12,191.0,9,170.0,9,258.0,5,383.0,11,234.0,10,100.0,15,68.0,13,418.0,17,236.0,29,347.0,7,124.0,10
168,2008,1,15,918.0,12,2008-01-15,3.0,78.0,26,105.0,12,192.0,9,118.0,9,282.0,5,317.0,11,255.0,10,91.0,15,49.0,13,304.0,17,178.0,20,325.0,3,128.0,10
169,2008,2,15,748.0,7,2008-02-15,7.0,78.0,13,118.0,12,191.0,27,119.0,9,252.0,5,307.0,11,250.0,10,90.0,15,59.0,13,295.0,17,177.0,1,296.0,3,135.0,27
170,2008,3,15,699.0,7,2008-03-15,11.0,78.0,45,127.0,12,196.0,9,133.0,9,237.0,5,298.0,11,249.0,28,95.0,15,64.0,13,297.0,17,177.0,43,289.0,3,151.0,10
171,2008,4,15,689.0,7,2008-04-15,16.0,80.0,13,134.0,12,218.0,9,144.0,9,227.0,5,294.0,11,250.0,28,93.0,15,66.0,40,295.0,48,178.0,1,281.0,3,160.0,0
172,2008,5,15,1618.0,5,2008-05-15,20.0,337.0,15,539.0,16,798.0,31,918.0,41,680.0,39,1156.0,37,1433.0,37,540.0,42,412.0,46,518.0,1,259.0,57,339.0,7,720.0,31
173,2008,6,15,1680.0,43,2008-06-15,24.0,65.0,38,116.0,54,245.0,31,208.0,31,430.0,33,1170.0,33,1441.0,34,91.0,33,81.0,46,814.0,56,228.0,39,406.0,28,156.0,31
174,2008,7,15,994.0,43,2008-07-15,29.0,67.0,63,96.0,54,204.0,31,166.0,31,431.0,33,913.0,33,720.0,34,121.0,42,63.0,46,471.0,56,266.0,25,272.0,28,130.0,31
175,2008,8,15,1138.0,43,2008-08-15,33.0,68.0,54,96.0,54,198.0,31,277.0,12,550.0,33,748.0,33,885.0,34,86.0,42,47.0,36,495.0,56,261.0,49,280.0,28,108.0,31
176,2008,9,15,850.0,43,2008-09-15,38.0,68.0,48,110.0,54,199.0,31,190.0,24,334.0,33,580.0,33,287.0,34,96.0,33,73.0,46,375.0,56,240.0,49,235.0,22,106.0,31
177,2008,10,15,778.0,43,2008-10-15,42.0,72.0,54,98.0,54,217.0,31,224.0,31,323.0,45,436.0,47,325.0,7,107.0,42,74.0,18,348.0,5,226.0,5,247.0,38,125.0,31
178,2008,11,15,920.0,12,2008-11-15,46.0,72.0,45,95.0,18,208.0,9,234.0,9,320.0,8,421.0,11,245.0,10,94.0,15,72.0,24,442.0,33,235.0,20,283.0,38,124.0,10
179,2008,12,15,859.0,12,2008-12-15,51.0,73.0,26,96.0,12,190.0,27,170.0,9,257.0,5,380.0,11,234.0,10,99.0,37,68.0,13,418.0,17,236.0,29,346.0,7,125.0,10
180,2008,1,16,915.0,12,2008-01-16,3.0,78.0,26,106.0,12,192.0,9,118.0,9,281.0,5,317.0,11,255.0,10,90.0,15,50.0,13,302.0,17,178.0,20,325.0,3,128.0,10
181,2008,2,16,743.0,7,2008-02-16,7.0,78.0,13,121.0,12,191.0,27,119.0,9,251.0,5,306.0,11,250.0,10,90.0,15,59.0,13,295.0,17,177.0,1,294.0,3,135.0,10
182,2008,3,16,698.0,7,2008-03-16,11.0,78.0,45,128.0,12,196.0,9,133.0,9,235.0,5,297.0,11,249.0,28,95.0,15,64.0,13,296.0,17,177.0,43,289.0,3,153.0,10
183,2008,4,16,689.0,7,2008-04-16,16.0,80.0,13,135.0,12,219.0,9,144.0,9,227.0,5,294.0,11,250.0,28,94.0,15,66.0,40,295.0,48,178.0,1,281.0,3,160.0,0
184,2008,5,16,2388.0,48,2008-05-16,20.0,334.0,15,529.0,16,808.0,31,952.0,31,702.0,36,1150.0,40,1470.0,37,545.0,18,409.0,46,552.0,65,269.0,57,360.0,7,732.0,13
185,2008,6,16,1670.0,43,2008-06-16,25.0,65.0,38,113.0,54,239.0,31,206.0,31,422.0,33,1154.0,33,1442.0,34,91.0,33,80.0,46,780.0,56,228.0,39,380.0,28,152.0,31
186,2008,7,16,1092.0,43,2008-07-16,29.0,67.0,63,96.0,54,203.0,31,165.0,31,434.0,33,901.0,33,783.0,34,126.0,42,65.0,46,487.0,56,259.0,49,269.0,28,129.0,31
187,2008,8,16,1114.0,43,2008-08-16,33.0,68.0,54,96.0,54,192.0,31,272.0,31,540.0,33,737.0,33,710.0,34,87.0,42,49.0,46,484.0,56,259.0,49,279.0,28,108.0,31
188,2008,9,16,840.0,43,2008-09-16,38.0,68.0,48,111.0,54,199.0,31,189.0,24,330.0,33,574.0,33,286.0,34,98.0,42,73.0,46,377.0,56,240.0,49,235.0,22,106.0,23
189,2008,10,16,762.0,43,2008-10-16,42.0,72.0,54,98.0,54,215.0,31,224.0,31,323.0,45,426.0,47,310.0,12,103.0,44,74.0,18,353.0,5,226.0,5,250.0,28,124.0,31
190,2008,11,16,917.0,12,2008-11-16,46.0,72.0,45,95.0,12,208.0,9,230.0,9,319.0,8,425.0,11,245.0,10,94.0,15,72.0,24,442.0,33,235.0,20,283.0,38,123.0,10
191,2008,12,16,853.0,12,2008-12-16,51.0,73.0,26,96.0,12,190.0,27,168.0,9,256.0,5,375.0,11,234.0,10,99.0,37,68.0,13,418.0,17,236.0,29,344.0,7,125.0,10
192,2008,1,17,912.0,12,2008-01-17,3.0,78.0,26,107.0,12,192.0,9,118.0,9,280.0,5,316.0,11,255.0,10,89.0,15,50.0,13,302.0,17,178.0,20,325.0,3,129.0,10
193,2008,2,17,736.0,7,2008-02-17,7.0,78.0,13,124.0,12,191.0,27,119.0,9,250.0,5,306.0,11,249.0,28,91.0,25,59.0,13,296.0,33,177.0,1,293.0,23,135.0,10
194,2008,3,17,698.0,7,2008-03-17,12.0,80.0,26,128.0,12,197.0,9,134.0,9,234.0,5,297.0,11,249.0,28,96.0,25,64.0,13,296.0,17,177.0,43,289.0,3,154.0,10
195,2008,4,17,689.0,7,2008-04-17,16.0,81.0,13,135.0,12,219.0,9,144.0,9,228.0,5,293.0,27,250.0,28,95.0,15,66.0,40,295.0,48,178.0,1,281.0,3,160.0,0
196,2008,5,17,2782.0,26,2008-05-17,20.0,309.0,15,471.0,54,811.0,31,982.0,31,701.0,42,1192.0,45,1488.0,37,541.0,18,400.0,46,594.0,61,278.0,49,382.0,36,729.0,31
197,2008,6,17,1655.0,43,2008-06-17,25.0,65.0,38,109.0,54,233.0,31,204.0,31,420.0,33,1093.0,33,1419.0,34,92.0,42,79.0,36,712.0,56,234.0,49,364.0,28,150.0,31
198,2008,7,17,1191.0,43,2008-07-17,29.0,67.0,63,96.0,54,202.0,31,164.0,24,436.0,33,910.0,33,833.0,34,131.0,42,69.0,46,486.0,56,259.0,49,267.0,28,129.0,31
199,2008,8,17,1075.0,43,2008-08-17,33.0,68.0,54,95.0,54,188.0,31,263.0,31,508.0,33,771.0,33,627.0,34,91.0,42,50.0,46,476.0,56,259.0,49,278.0,28,105.0,31
200,2008,9,17,834.0,43,2008-09-17,38.0,68.0,48,111.0,54,198.0,31,189.0,24,332.0,33,576.0,33,286.0,26,98.0,42,73.0,46,382.0,56,240.0,49,235.0,22,115.0,31
201,2008,10,17,736.0,43,2008-10-17,42.0,72.0,54,97.0,41,214.0,31,223.0,31,331.0,45,419.0,47,295.0,12,101.0,42,74.0,18,360.0,5,226.0,5,249.0,38,122.0,31
202,2008,11,17,912.0,12,2008-11-17,47.0,72.0,45,95.0,12,207.0,9,228.0,9,316.0,8,430.0,11,245.0,10,94.0,15,70.0,13,440.0,17,234.0,20,284.0,38,122.0,10
203,2008,12,17,848.0,12,2008-12-17,51.0,73.0,26,96.0,12,191.0,27,167.0,9,255.0,5,372.0,11,234.0,10,99.0,37,69.0,13,417.0,17,236.0,29,342.0,7,127.0,10
204,2008,1,18,909.0,12,2008-01-18,3.0,78.0,26,108.0,12,192.0,9,118.0,9,279.0,5,316.0,11,255.0,10,88.0,15,50.0,13,301.0,17,178.0,20,323.0,3,129.0,10
205,2008,2,18,728.0,7,2008-02-18,8.0,78.0,13,124.0,12,191.0,27,119.0,9,249.0,5,306.0,11,249.0,28,91.0,25,60.0,13,296.0,33,177.0,1,293.0,23,135.0,10
206,2008,3,18,698.0,7,2008-03-18,12.0,80.0,26,128.0,12,198.0,9,135.0,9,233.0,5,297.0,11,249.0,28,96.0,25,64.0,13,296.0,17,177.0,43,289.0,3,156.0,10
207,2008,4,18,689.0,7,2008-04-18,16.0,82.0,26,135.0,12,219.0,9,144.0,9,228.0,5,293.0,27,250.0,28,94.0,15,67.0,40,295.0,48,178.0,1,281.0,3,160.0,0
208,2008,5,18,2499.0,48,2008-05-18,20.0,287.0,15,418.0,54,817.0,31,1006.0,31,705.0,42,1288.0,44,1476.0,43,526.0,42,391.0,46,631.0,43,284.0,49,390.0,36,716.0,31
209,2008,6,18,1647.0,43,2008-06-18,25.0,65.0,49,109.0,54,226.0,31,203.0,31,415.0,33,998.0,33,1376.0,34,96.0,42,79.0,36,694.0,56,234.0,49,357.0,28,146.0,31
210,2008,7,18,1285.0,43,2008-07-18,29.0,67.0,63,95.0,54,207.0,31,167.0,31,442.0,33,901.0,33,833.0,34,134.0,18,76.0,46,465.0,56,259.0,49,266.0,28,129.0,31
211,2008,8,18,1056.0,43,2008-08-18,34.0,68.0,54,95.0,54,186.0,22,236.0,31,491.0,33,751.0,33,585.0,34,96.0,42,50.0,46,481.0,56,257.0,39,274.0,28,102.0,31
212,2008,9,18,832.0,43,2008-09-18,38.0,68.0,48,111.0,54,197.0,22,190.0,31,331.0,33,579.0,33,295.0,34,100.0,42,72.0,46,385.0,56,239.0,49,235.0,22,131.0,13
213,2008,10,18,727.0,3,2008-10-18,42.0,72.0,54,97.0,41,212.0,31,222.0,31,332.0,45,421.0,47,290.0,12,98.0,42,73.0,46,354.0,9,226.0,5,241.0,38,120.0,31
214,2008,11,18,908.0,12,2008-11-18,47.0,72.0,45,94.0,12,206.0,9,226.0,9,308.0,8,438.0,11,245.0,10,94.0,15,70.0,13,440.0,17,234.0,20,286.0,39,122.0,10
215,2008,12,18,844.0,12,2008-12-18,51.0,73.0,26,96.0,12,191.0,9,164.0,9,255.0,5,368.0,11,234.0,10,99.0,37,69.0,13,417.0,17,236.0,29,338.0,7,127.0,10
216,2008,1,19,904.0,12,2008-01-19,3.0,78.0,26,109.0,12,193.0,16,119.0,17,278.0,5,316.0,11,255.0,10,87.0,37,50.0,13,300.0,17,178.0,20,319.0,3,129.0,10
217,2008,2,19,722.0,7,2008-02-19,8.0,78.0,13,124.0,12,191.0,27,120.0,17,248.0,5,306.0,11,249.0,28,91.0,25,60.0,13,295.0,17,177.0,1,293.0,23,137.0,10
218,2008,3,19,696.0,7,2008-03-19,12.0,79.0,13,129.0,12,200.0,9,135.0,9,235.0,5,297.0,11,249.0,28,96.0,25,64.0,13,295.0,48,177.0,43,288.0,3,156.0,10
219,2008,4,19,689.0,7,2008-04-19,16.0,82.0,26,135.0,12,219.0,9,145.0,9,228.0,5,293.0,27,250.0,28,95.0,15,67.0,13,296.0,17,178.0,1,281.0,3,160.0,0
220,2008,5,19,2140.0,50,2008-05-19,21.0,239.0,15,375.0,54,817.0,12,1025.0,31,742.0,42,1292.0,44,1606.0,43,491.0,42,378.0,46,546.0,63,286.0,49,450.0,31,708.0,31
221,2008,6,19,1638.0,43,2008-06-19,25.0,65.0,49,108.0,54,224.0,31,201.0,24,405.0,33,940.0,33,1367.0,34,117.0,42,82.0,46,689.0,56,234.0,49,348.0,28,142.0,31
222,2008,7,19,1260.0,43,2008-07-19,29.0,67.0,63,94.0,54,210.0,31,169.0,31,451.0,33,886.0,33,793.0,34,134.0,18,83.0,46,457.0,56,259.0,49,266.0,28,128.0,31
223,2008,8,19,1032.0,43,2008-08-19,34.0,68.0,54,95.0,54,186.0,22,219.0,31,456.0,33,739.0,33,583.0,34,99.0,42,51.0,46,485.0,56,259.0,49,271.0,28,100.0,23
224,2008,9,19,832.0,43,2008-09-19,38.0,68.0,48,112.0,20,197.0,22,191.0,31,327.0,33,572.0,33,375.0,34,101.0,42,72.0,46,379.0,56,239.0,49,235.0,22,132.0,13
225,2008,10,19,710.0,56,2008-10-19,42.0,72.0,54,97.0,41,210.0,31,220.0,31,335.0,21,441.0,47,305.0,12,98.0,42,72.0,46,345.0,59,226.0,5,233.0,38,118.0,31
226,2008,11,19,908.0,12,2008-11-19,47.0,72.0,45,94.0,12,206.0,9,225.0,9,301.0,8,443.0,11,245.0,10,94.0,15,69.0,13,439.0,17,233.0,20,293.0,2,121.0,10
227,2008,12,19,841.0,12,2008-12-19,51.0,73.0,26,96.0,12,191.0,9,164.0,9,254.0,5,364.0,11,233.0,10,99.0,37,69.0,13,414.0,17,236.0,29,335.0,7,128.0,18
228,2008,1,20,898.0,12,2008-01-20,3.0,78.0,26,110.0,12,193.0,16,119.0,17,277.0,5,316.0,11,254.0,10,87.0,37,52.0,13,300.0,17,178.0,20,317.0,3,129.0,10
229,2008,2,20,718.0,7,2008-02-20,8.0,78.0,13,124.0,12,191.0,27,120.0,17,247.0,5,306.0,11,249.0,28,91.0,25,60.0,13,294.0,17,177.0,1,293.0,23,137.0,10
230,2008,3,20,696.0,7,2008-03-20,12.0,80.0,26,129.0,12,201.0,9,136.0,9,232.0,5,297.0,11,249.0,28,96.0,25,64.0,13,295.0,48,177.0,43,287.0,3,157.0,10
231,2008,4,20,689.0,7,2008-04-20,16.0,82.0,26,135.0,12,219.0,9,145.0,9,229.0,5,293.0,27,250.0,28,95.0,15,67.0,13,297.0,17,178.0,1,281.0,3,160.0,0
232,2008,5,20,2263.0,55,2008-05-20,21.0,189.0,52,336.0,54,800.0,31,1036.0,31,830.0,42,1292.0,40,1660.0,43,425.0,42,361.0,46,505.0,70,286.0,49,407.0,36,666.0,31
233,2008,6,20,1607.0,43,2008-06-20,25.0,65.0,49,107.0,54,227.0,31,202.0,24,403.0,33,914.0,33,1365.0,34,144.0,42,84.0,46,684.0,56,234.0,49,343.0,28,138.0,31
234,2008,7,20,1206.0,43,2008-07-20,29.0,67.0,63,93.0,54,212.0,31,169.0,31,454.0,33,856.0,33,773.0,34,130.0,42,83.0,46,457.0,56,259.0,49,266.0,28,122.0,31
235,2008,8,20,1064.0,43,2008-08-20,34.0,68.0,54,94.0,54,188.0,22,211.0,31,431.0,33,764.0,33,577.0,26,102.0,42,52.0,46,536.0,56,261.0,49,268.0,28,101.0,23
236,2008,9,20,832.0,43,2008-09-20,38.0,68.0,48,112.0,20,202.0,31,194.0,31,325.0,33,567.0,33,400.0,34,100.0,42,72.0,46,374.0,56,239.0,49,235.0,22,130.0,31
237,2008,10,20,702.0,56,2008-10-20,43.0,72.0,54,97.0,41,210.0,31,217.0,31,335.0,21,440.0,47,310.0,12,99.0,45,71.0,46,338.0,59,226.0,5,232.0,38,116.0,31
238,2008,11,20,911.0,12,2008-11-20,47.0,72.0,45,94.0,12,206.0,9,224.0,9,299.0,8,451.0,21,242.0,10,94.0,15,68.0,13,439.0,17,231.0,20,296.0,2,121.0,10
239,2008,12,20,838.0,12,2008-12-20,51.0,73.0,26,96.0,12,191.0,9,163.0,9,253.0,5,359.0,11,233.0,10,99.0,37,69.0,13,412.0,17,236.0,29,334.0,7,128.0,18
240,2008,1,21,892.0,12,2008-01-21,4.0,78.0,26,113.0,29,193.0,16,119.0,17,276.0,5,314.0,11,254.0,10,87.0,37,52.0,13,300.0,17,178.0,20,315.0,3,129.0,10
241,2008,2,21,714.0,7,2008-02-21,8.0,78.0,13,124.0,12,191.0,27,120.0,17,246.0,5,306.0,11,249.0,28,91.0,25,60.0,13,294.0,17,177.0,1,293.0,23,137.0,10
242,2008,3,21,696.0,7,2008-03-21,12.0,80.0,26,129.0,12,201.0,9,136.0,9,234.0,5,297.0,11,249.0,28,96.0,25,65.0,13,296.0,17,177.0,43,286.0,3,157.0,10
243,2008,4,21,688.0,7,2008-04-21,17.0,82.0,26,135.0,12,219.0,9,145.0,9,229.0,5,293.0,27,250.0,28,95.0,15,67.0,13,297.0,17,178.0,1,281.0,3,160.0,0
244,2008,5,21,2417.0,55,2008-05-21,21.0,173.0,52,297.0,54,768.0,31,1042.0,31,868.0,42,1402.0,40,1582.0,34,361.0,42,337.0,46,522.0,60,286.0,49,407.0,36,607.0,31
245,2008,6,21,1545.0,43,2008-06-21,25.0,65.0,49,107.0,54,225.0,31,206.0,31,400.0,33,904.0,33,1361.0,34,157.0,42,91.0,46,713.0,56,234.0,49,337.0,28,135.0,31
246,2008,7,21,1107.0,43,2008-07-21,30.0,67.0,63,93.0,54,216.0,31,171.0,31,460.0,33,795.0,33,693.0,34,125.0,42,80.0,46,460.0,56,259.0,49,265.0,28,119.0,31
247,2008,8,21,1068.0,43,2008-08-21,34.0,69.0,54,88.0,41,192.0,31,206.0,31,416.0,33,802.0,33,593.0,34,107.0,42,53.0,46,526.0,56,261.0,49,264.0,28,105.0,31
248,2008,9,21,835.0,43,2008-09-21,38.0,68.0,48,111.0,54,205.0,31,200.0,31,327.0,33,562.0,33,395.0,34,101.0,42,72.0,46,372.0,56,238.0,49,235.0,22,125.0,31
249,2008,10,21,702.0,56,2008-10-21,43.0,72.0,7,97.0,44,207.0,31,214.0,31,335.0,21,434.0,47,290.0,12,96.0,8,71.0,6,335.0,9,226.0,7,231.0,27,114.0,31
250,2008,11,21,915.0,12,2008-11-21,47.0,72.0,45,94.0,49,204.0,9,223.0,9,296.0,8,451.0,11,242.0,10,94.0,15,68.0,13,439.0,17,231.0,20,296.0,38,121.0,10
251,2008,12,21,835.0,12,2008-12-21,51.0,73.0,26,96.0,12,192.0,9,163.0,9,253.0,5,354.0,11,233.0,10,99.0,37,70.0,13,412.0,17,236.0,29,334.0,7,128.0,18
252,2008,1,22,887.0,12,2008-01-22,4.0,78.0,26,113.0,29,193.0,16,119.0,17,275.0,5,313.0,11,254.0,10,87.0,37,52.0,13,301.0,17,178.0,20,313.0,3,130.0,10
253,2008,2,22,713.0,7,2008-02-22,8.0,78.0,13,124.0,12,192.0,27,120.0,17,245.0,5,306.0,11,249.0,28,91.0,25,60.0,13,293.0,48,177.0,1,293.0,23,138.0,10
254,2008,3,22,696.0,7,2008-03-22,12.0,80.0,26,129.0,12,201.0,9,137.0,9,233.0,5,296.0,11,249.0,28,96.0,25,65.0,13,296.0,17,177.0,43,285.0,3,157.0,10
255,2008,4,22,688.0,7,2008-04-22,17.0,82.0,26,136.0,12,219.0,9,146.0,9,230.0,5,293.0,27,250.0,28,95.0,15,67.0,13,297.0,17,178.0,1,281.0,3,160.0,0
256,2008,5,22,2515.0,55,2008-05-22,21.0,164.0,52,277.0,54,721.0,31,1042.0,12,903.0,33,1466.0,40,1521.0,34,315.0,42,293.0,46,531.0,70,289.0,49,401.0,28,550.0,31
257,2008,6,22,1469.0,43,2008-06-22,25.0,67.0,63,106.0,54,223.0,31,209.0,31,398.0,33,895.0,33,1376.0,34,158.0,42,97.0,46,723.0,56,230.0,49,334.0,28,131.0,31
258,2008,7,22,1068.0,43,2008-07-22,30.0,67.0,63,93.0,54,214.0,31,179.0,31,461.0,33,757.0,33,660.0,34,118.0,42,75.0,46,448.0,56,254.0,49,264.0,28,117.0,31
259,2008,8,22,1075.0,43,2008-08-22,34.0,70.0,54,90.0,54,195.0,31,203.0,31,400.0,33,829.0,33,646.0,34,113.0,42,55.0,46,502.0,56,262.0,49,261.0,28,109.0,31
